ID,Plataforma,fecha,Usuario_ID_Anonimizado,texto_original,texto_modelo,texto_agresivo,clase,label,subclase,Grupos_Afectados,Presencia_Sarcasmo,Presencia_Ironia,Contexto_Politico,n_chars,n_palabras,n_emojis,n_menciones,n_hashtags,n_jerga
3095,X,2026-07-27,USER_3095,Se gasta mucho más dinero en inmigrantes de mierda pedazo de perra,Se gasta mucho más dinero en inmigrantes de mierda pedazo de perra,se gasta mucho mas dinero en inmigrantes de mierda pedazo de perra,Discurso de Odio,2,Xenofobia,"Inmigrantes, mujeres",NO,NO,NO,66,12,0,0,0,3
2668,X,2026-06-29,USER_2668,"Ellos son una chusma repugnante, son una banda de pandilleros sudacas de mierda. Chusma de la mara salvatrucha.","Ellos son una chusma repugnante, son una banda de pandilleros sudacas de mierda. Chusma de la mara salvatrucha.",ellos son una chusma repugnante son una banda de pandilleros sudacas de mierda chusma de la mara salvatrucha,Discurso de Odio,2,Xenofobia,Personas latinoamericanas,NO,NO,NO,111,18,0,0,0,2
1226,Facebook,2026-06-26,USER_1226,Ojala leden una vergiada que ni caminar pueda,Ojala leden una vergiada que ni caminar pueda,ojala leden una vergiada que ni caminar pueda,Amenazas/Violencia,3,Deseo de Daño/Sufrimiento,,SÍ,NO,NO,45,8,0,0,0,0
954,Facebook,2026-07-24,USER_954,CURAS ..MOVIR ..VAMOS SE LES MURIO SU A BUELO .....A JOLA QUE LO DESAPAREZCAN QUE NO LO ENCUENTRE SU FAMILIA ...ASI COMO ESA MIERD...A...... DESAPARECIÓ A MUCHOS,CURAS ..MOVIR ..VAMOS SE LES MURIO SU A BUELO .....A JOLA QUE LO DESAPAREZCAN QUE NO LO ENCUENTRE SU FAMILIA ...ASI COMO ESA MIERD...A...... DESAPARECIÓ A MUCHOS,curas movir vamos se les murio su a buelo a jola que lo desaparezcan que no lo encuentre su familia asi como esa mierd a desaparecio a muchos,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,SÍ,161,27,0,0,0,1
1991,X,2026-06-14,USER_1991,Siempre ganamos algo para ustedes mediocre.nunca ganamos en nada carajo como País.,Siempre ganamos algo para ustedes mediocre.nunca ganamos en nada carajo como País.,siempre ganamos algo para ustedes mediocre nunca ganamos en nada carajo como pais,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,SÍ,82,12,0,0,0,1
1378,Facebook,2026-06-25,USER_1378,Y tanto pendejo donando y viviendo alquilado o en casa de arrimados con su familia......y a ver ...ese quien es? Yo le veo talle de marica ....?,Y tanto pendejo donando y viviendo alquilado o en casa de arrimados con su familia......y a ver ...ese quien es? Yo le veo talle de marica ....?,y tanto pendejo donando y viviendo alquilado o en casa de arrimados con su familia y a ver ese quien es yo le veo talle de marica,Discurso de Odio,2,Homofobia,,SÍ,NO,NO,144,27,0,0,0,3
517,Facebook,2026-07-14,USER_517,En futbol las payasadas se pagan caro.,En futbol las payasadas se pagan caro.,en futbol las payasadas se pagan caro,No Tóxico,0,,,NO,NO,NO,38,7,0,0,0,0
2088,Facebook,2026-07-01,USER_2088,Esperan que crean en esa imagen. tan pendeja creen a la gente resistencia mas mierda,Esperan que crean en esa imagen. tan pendeja creen a la gente resistencia mas mierda,esperan que crean en esa imagen tan pendeja creen a la gente resistencia mas mierda,Lenguaje Ofensivo,1,Insulto Directo,Seguidores políticos,NO,NO,SI,84,15,0,0,0,2
2817,X,2026-06-08,USER_2817,"Que nadie se sorprenda, son gitanos de mierda haciendo cosas de gitanos de mierda como hicieron siempre. Como ahora estamos invadidos de mierda estos acaban pasando incluso desapercibidos Que vergüenza, hay gente a la que le parece gracioso esto","Que nadie se sorprenda, son gitanos de mierda haciendo cosas de gitanos de mierda como hicieron siempre. Como ahora estamos invadidos de mierda estos acaban pasando incluso desapercibidos Que vergüenza, hay gente a la que le parece gracioso esto",que nadie se sorprenda son gitanos de mierda haciendo cosas de gitanos de mierda como hicieron siempre como ahora estamos invadidos de mierda estos acaban pasando incluso desapercibidos que verguenza hay gente a la que le parece gracioso esto,Discurso de Odio,2,Racismo,Personas gitanas,NO,NO,NO,245,39,0,0,0,1
55,X,2026-07-13,USER_055,"Fotos y videos lucen mejor que nunca gracias al nuevo cableado subterráneo en el Centro Histórico de Suchitoto. Dale vida a tus imágenes con música, color y baile, preparados para que disfrutes cada momento. #DOM #Suchitoto","Fotos y videos lucen mejor que nunca gracias al nuevo cableado subterráneo en el Centro Histórico de Suchitoto. Dale vida a tus imágenes con música, color y baile, preparados para que disfrutes cada momento. #DOM #Suchitoto",fotos y videos lucen mejor que nunca gracias al nuevo cableado subterraneo en el centro historico de suchitoto dale vida a tus imagenes con musica color y baile preparados para que disfrutes cada momento dom suchitoto,No Tóxico,0,,,NO,NO,SÍ,223,36,0,0,2,1
152,X,2026-07-13,USER_152,Tus planes de playa con el mejor traje de baño. #swimwear #marcusunderwear #veranosv #elsalvadormen,Tus planes de playa con el mejor traje de baño. #swimwear #marcusunderwear #veranosv #elsalvadormen,tus planes de playa con el mejor traje de bano swimwear marcusunderwear veranosv elsalvadormen,No Tóxico,0,,,NO,NO,NO,99,14,0,0,4,1
2141,Facebook,2026-07-05,USER_2141,Infantino te está esperando en el hotel... Jajaja.. ya sabemos cómo va a terminar esta historia.. jajaja,Infantino te está esperando en el hotel... Jajaja.. ya sabemos cómo va a terminar esta historia.. jajaja,infantino te esta esperando en el hotel jajaja ya sabemos como va a terminar esta historia jajaja,No Tóxico,0,,Personas argentinas,SI,SI,NO,104,17,0,0,0,0
1498,Facebook,2026-07-26,USER_1498,Nombre lo asen Estrella del cine Nadamas dale un maldito tiro wuey,Nombre lo asen Estrella del cine Nadamas dale un maldito tiro wuey,nombre lo asen estrella del cine nadamas dale un maldito tiro wuey,Amenazas/Violencia,3,Incitacion a la Violencia,Persona Individual,NO,NO,SÍ,66,12,0,0,0,1
474,X,2026-07-14,USER_474,"Que continúe por lo menos dos meses más, luego pararlo por unos tres meses y luego volverlo a poner por otro mes. Los asesinos y maleantes ( mareros) son como la mala hierba y las plagas siempre vuelven, hay que tener control sobre ellas todo el tiempo.","Que continúe por lo menos dos meses más, luego pararlo por unos tres meses y luego volverlo a poner por otro mes. Los asesinos y maleantes ( mareros) son como la mala hierba y las plagas siempre vuelven, hay que tener control sobre ellas todo el tiempo.",que continue por lo menos dos meses mas luego pararlo por unos tres meses y luego volverlo a poner por otro mes los asesinos y maleantes mareros son como la mala hierba y las plagas siempre vuelven hay que tener control sobre ellas todo el tiempo,Amenazas/Violencia,3,Incitación a la Violencia,Pandilleros/Mareros,NO,NO,SÍ,253,47,0,0,0,1
1702,X,2026-06-02,USER_1702,"Qué puta mierda eh, si esto es real espero que se largué lo mas pronto posible, quiere quedar como el ""salvador"" después de borrarse media temporada. Esto confirmaría que es la rata y todo el vestuario se jodio gracias a el.","Qué puta mierda eh, si esto es real espero que se largué lo mas pronto posible, quiere quedar como el ""salvador"" después de borrarse media temporada. Esto confirmaría que es la rata y todo el vestuario se jodio gracias a el.",que puta mierda eh si esto es real espero que se largue lo mas pronto posible quiere quedar como el salvador despues de borrarse media temporada esto confirmaria que es la rata y todo el vestuario se jodio gracias a el,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,NO,224,41,0,0,0,4
2274,Facebook,2026-07-23,USER_2274,Nargentina,Nargentina,nargentina,No Tóxico,0,,Argentina,NO,NO,NO,10,1,0,0,0,1
713,Facebook,2026-07-14,USER_713,Estuvo reñida la competencia,Estuvo reñida la competencia,estuvo renida la competencia,No Tóxico,0,,,NO,NO,NO,28,4,0,0,0,0
2181,Facebook,2026-07-05,USER_2181,"A diferencia del resto del mundo, a mi si me da alegría que la selección de argentina gane.. creo que vivir en un país hundido en la miseria donde no hay comida, no hay oportunidades de trabajo, su moneda se devalúa día a día, no hay inversiones etc.. los triunfos deportivos son su única alegría, así que bien por ellos y ojalá argentina sea campeón mundial!!","A diferencia del resto del mundo, a mi si me da alegría que la selección de argentina gane.. creo que vivir en un país hundido en la miseria donde no hay comida, no hay oportunidades de trabajo, su moneda se devalúa día a día, no hay inversiones etc.. los triunfos deportivos son su única alegría, así que bien por ellos y ojalá argentina sea campeón mundial!!",a diferencia del resto del mundo a mi si me da alegria que la seleccion de argentina gane creo que vivir en un pais hundido en la miseria donde no hay comida no hay oportunidades de trabajo su moneda se devalua dia a dia no hay inversiones etc los triunfos deportivos son su unica alegria asi que bien por ellos y ojala argentina sea campeon mundial,Discurso de Odio,2,Estigmatización Nacional,Personas en situación de pobreza o precariedad,SI,SI,NO,360,66,0,0,0,0
1834,X,2026-06-07,USER_1834,"UNA MIERDA PARA SV, PASO #SV","UNA MIERDA PARA SV, PASO #SV",una mierda para sv paso sv,Lenguaje Ofensivo,1,Palabras Obscenas,,NO,NO,NO,28,6,0,0,1,1
3071,X,2026-06-15,USER_3071,Lo siento mucho por aquellos que estaban en el.lugsr equivocado pero viendo.lo que hacen en Palestina me alegro por los judíos de mierda,Lo siento mucho por aquellos que estaban en el.lugsr equivocado pero viendo.lo que hacen en Palestina me alegro por los judíos de mierda,lo siento mucho por aquellos que estaban en el lugsr equivocado pero viendo lo que hacen en palestina me alegro por los judios de mierda,Amenazas/Violencia,3,Celebración de Violencia,Personas judias,NO,NO,NO,136,23,0,0,0,1
2392,Facebook,2026-07-21,USER_2392,Desde cuando los Ecuachangos hablan español.,Desde cuando los Ecuachangos hablan español.,desde cuando los ecuachangos hablan espanol,Discurso de Odio,2,Xenofobia,Ecuatorianos,NO,SI,NO,44,6,0,0,0,0
2823,X,2026-06-01,USER_2823,Estos gitanos de mierda todos delincuentes tienen que investigarlos a absolutamente todos!!! Son una plaga que no laburan pero andan todos en un BMW y si los tenés de vecinos cagaste porque son una verga de personas!! En Floresta y Devoto están llenos de estos mugrientos,Estos gitanos de mierda todos delincuentes tienen que investigarlos a absolutamente todos!!! Son una plaga que no laburan pero andan todos en un BMW y si los tenés de vecinos cagaste porque son una verga de personas!! En Floresta y Devoto están llenos de estos mugrientos,estos gitanos de mierda todos delincuentes tienen que investigarlos a absolutamente todos son una plaga que no laburan pero andan todos en un bmw y si los tenes de vecinos cagaste porque son una verga de personas en floresta y devoto estan llenos de estos mugrientos,Discurso de Odio,2,Racismo,Personas gitanas,NO,NO,NO,271,46,0,0,0,3
1463,Facebook,2026-06-14,USER_1463,Malditos perros corruptos,Malditos perros corruptos,malditos perros corruptos,Lenguaje Ofensivo,1,Insulto Directo,Funcionarios Públicos,NO,NO,SÍ,25,3,0,0,0,1
86,X,2026-07-13,USER_086,PASTELITOS Salvadoreños hecho en casa. Gracias Eddie Aleman por enviarnos esta foto... :) #RecetasSV #ElSalvador... http:// fb.me/2qpw25m53,PASTELITOS Salvadoreños hecho en casa. Gracias Eddie Aleman por enviarnos esta foto... :) #RecetasSV #ElSalvador... http:// fb.me/2qpw25m53,pastelitos salvadorenos hecho en casa gracias eddie aleman por enviarnos esta foto recetassv elsalvador http fb me qpw m,No Tóxico,0,,,NO,NO,NO,139,17,0,0,2,0
792,Facebook,2026-07-18,USER_792,Muy poco necesitan más o que los esperamos que salgan y tomamos cuenta nosotros,Muy poco necesitan más o que los esperamos que salgan y tomamos cuenta nosotros,muy poco necesitan mas o que los esperamos que salgan y tomamos cuenta nosotros,Amenazas/Violencia,3,Amenaza Implícita,Individuo/Grupo (reos mencionados en el post),NO,NO,NO,79,14,0,0,0,0
1402,Facebook,2026-06-25,USER_1402,Solo son caca estos y todos los q se dicen ser tiktikers,Solo son caca estos y todos los q se dicen ser tiktikers,solo son caca estos y todos los q se dicen ser tiktikers,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,NO,NO,56,12,0,0,0,1
3027,X,2026-07-09,USER_3027,"Los INDIOS (DE MIERDA); ""mira el cocodrilo se está comiendo al niño, pues ni pedo, ya reencardanará"".","Los INDIOS (DE MIERDA); ""mira el cocodrilo se está comiendo al niño, pues ni pedo, ya reencardanará"".",los indios de mierda mira el cocodrilo se esta comiendo al nino pues ni pedo ya reencardanara,Discurso de Odio,2,Racismo,Personas latinoamericanas,NO,NO,NO,101,17,0,0,0,3
1676,X,2026-06-02,USER_1676,Tu madre vos cara de verga,Tu madre vos cara de verga,tu madre vos cara de verga,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,NO,26,6,0,0,0,1
2889,X,2026-06-21,USER_2889,"Mi más profundo desprecio a todos los venezolanos de mierda que apoyan a VOX, dentro y fuera de España. Esta es la mierda que ustedes apoyan en su maldita ignorancia. Vox afirma que el Gobierno ""repudia y odia"" la tauromaquia y ""todo lo que tiene que ver con España"": ""Ya sabemos que tenemos un ministro de Cultura que odia la cultura española"" https:// shorturl.at/HvY9T","Mi más profundo desprecio a todos los venezolanos de mierda que apoyan a VOX, dentro y fuera de España. Esta es la mierda que ustedes apoyan en su maldita ignorancia. Vox afirma que el Gobierno ""repudia y odia"" la tauromaquia y ""todo lo que tiene que ver con España"": ""Ya sabemos que tenemos un ministro de Cultura que odia la cultura española"" https:// shorturl.at/HvY9T",mi mas profundo desprecio a todos los venezolanos de mierda que apoyan a vox dentro y fuera de espana esta es la mierda que ustedes apoyan en su maldita ignorancia vox afirma que el gobierno repudia y odia la tauromaquia y todo lo que tiene que ver con espana ya sabemos que tenemos un ministro de cultura que odia la cultura espanola https shorturl at hvy t,Discurso de Odio,2,Xenofobia,Personas venezolanas,NO,NO,NO,371,64,0,0,0,3
1643,X,2026-05-30,USER_1643,Y vos cerote que no te da pena también te deberías ir a la mierda sos un estorbo igual a ellos no aportan nada,Y vos cerote que no te da pena también te deberías ir a la mierda sos un estorbo igual a ellos no aportan nada,y vos cerote que no te da pena tambien te deberias ir a la mierda sos un estorbo igual a ellos no aportan nada,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,110,24,0,0,0,2
539,Facebook,2026-07-14,USER_539,Hoy gana España a Francia,Hoy gana España a Francia,hoy gana espana a francia,No Tóxico,0,,,NO,NO,NO,25,5,0,0,0,0
363,X,2026-07-14,USER_363,Que siga el arroz con frijol para los mareros ojalá un día ver prendida en fuego la cárcel y mueran esa lacras.,Que siga el arroz con frijol para los mareros ojalá un día ver prendida en fuego la cárcel y mueran esa lacras.,que siga el arroz con frijol para los mareros ojala un dia ver prendida en fuego la carcel y mueran esa lacras,Amenazas/Violencia,3,Deseo de Daño,Pandilleros/Mareros,NO,NO,NO,111,22,0,0,0,3
1020,Facebook,2026-07-24,USER_1020,Daisy Álvarez wao Que maravilloso bendiciones,Daisy Álvarez wao Que maravilloso bendiciones,daisy alvarez wao que maravilloso bendiciones,No Tóxico,0,,,NO,NO,NO,45,6,0,0,0,0
1950,X,2026-06-14,USER_1950,hijo de puta no te hagas el tonto que llevas un tiempo siendo consciente de que le molas a otra y es mutuo,hijo de puta no te hagas el tonto que llevas un tiempo siendo consciente de que le molas a otra y es mutuo,hijo de puta no te hagas el tonto que llevas un tiempo siendo consciente de que le molas a otra y es mutuo,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,NO,106,23,0,0,0,2
1235,Facebook,2026-06-26,USER_1235,Xq no se muere ya ese maldito ps no se pierde nada si se muere,Xq no se muere ya ese maldito ps no se pierde nada si se muere,xq no se muere ya ese maldito ps no se pierde nada si se muere,Amenazas/Violencia,3,Deseo de Daño/Sufrimiento,Medios de Comunicación,NO,NO,NO,62,15,0,0,0,2
112,X,2026-07-13,USER_112,Cómo parte de nuestra #Renovacion con apoyo del programa #ElSalvadorEmprende por @CONAMYPESV y @Taiwan estamos... http:// fb.me/6quLvEWMD,Cómo parte de nuestra #Renovacion con apoyo del programa #ElSalvadorEmprende por @usuario y @usuario estamos... http:// fb.me/6quLvEWMD,como parte de nuestra renovacion con apoyo del programa elsalvadoremprende por usuario y usuario estamos http fb me qulvewmd,No Tóxico,0,,,NO,NO,SÍ,137,17,0,2,2,1
1133,Facebook,2026-06-25,USER_1133,A sacarse la mierda de nuevo,A sacarse la mierda de nuevo,a sacarse la mierda de nuevo,Lenguaje Ofensivo,1,Palabras Obscenas,,NO,NO,NO,28,6,0,0,0,1
